trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.6, 'e': 0.024267330287830756}",25,14,-3.185044526981721,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
371,False,"{'a': 0.6, 'e': 0.024024656984952448}",20,5,-19.916150129146573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
372,False,"{'a': 0.6, 'e': 0.023784410415102923}",20,8,18.276716085301693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.6, 'e': 0.023546566310951894}",20,3,29.84058326365398,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.6, 'e': 0.023311100647842375}",30,12,-13.667826695083804,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
375,False,"{'a': 0.6, 'e': 0.02307798964136395}",20,0,31.094548563965773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.6, 'e': 0.022847209744950314}",25,3,38.125862187959086,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.6, 'e': 0.02261873764750081}",20,0,33.629704139929004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
378,False,"{'a': 0.6, 'e': 0.022392550271025803}",35,21,-44.27105316716234,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
379,False,"{'a': 0.6, 'e': 0.022168624768315544}",20,7,21.805796847417085,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.6, 'e': 0.02194693852063239}",25,14,19.954953276189837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.6, 'e': 0.021727469135426065}",20,13,15.461905315365392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.6, 'e': 0.021510194444071803}",20,9,18.959825903863077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.6, 'e': 0.021295092499631085}",25,3,13.951017842452531,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
384,False,"{'a': 0.6, 'e': 0.021082141574634772}",25,13,0.6116528677573707,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
385,False,"{'a': 0.6, 'e': 0.020871320158888425}",25,1,36.91329160703546,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.6, 'e': 0.020662606957299542}",20,8,20.267531845364466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.6, 'e': 0.020455980887726547}",25,3,35.28932219672156,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.6, 'e': 0.02025142107884928}",20,0,28.317383751191127,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
389,False,"{'a': 0.6, 'e': 0.020048906868060788}",20,4,10.77221980849355,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
390,False,"{'a': 0.6, 'e': 0.01984841779938018}",30,19,15.53855709711654,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,8,18.412668212431985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,0,40.70721112605024,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",25,15,20.674963644361647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,3,26.053828320306224,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,4,43.768708135894855,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,2,30.88730217292736,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,0,29.940035551362552,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",30,0,34.158760702149365,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,9,19.03999960228157,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,20,-5.144667671332487,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,4,12.832221342082308,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,0,36.44707688256419,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,0,42.37224590996991,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0, 'e': 0}",30,10,32.5355721066971,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,13,10.7416880704234,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,1,36.186977857175606,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",30,12,32.10569047441588,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,0,37.92024614253073,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0, 'e': 0}",25,0,35.959140562509496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0, 'e': 0}",20,3,27.19943831364143,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
